user_name,predicted_risk,vh_proba,extreme_proba,high_proba,low_proba
u529452388,No risk,0.0,0.0,0.0,0.0
u522715106,No risk,0.0,0.0,0.0,0.0
mark0655,No risk,0.0,0.0,0.0,0.0
u369228738,No risk,0.0,0.0,0.0,0.0
jm7824,No risk,0.0,0.0,0.0,0.0
u540371400,No risk,0.0,0.0,0.0,0.0
u548956154,No risk,0.0,0.0,0.0,0.0
u152609305,No risk,0.0,0.0,0.0,0.0
u514813776,No risk,0.0,0.0,0.0,0.0
u12857218,No risk,0.0,0.0,0.0,0.0
justcarriyan,No risk,0.0,0.0,0.0,0.0
jackybaars,No risk,0.0,0.0,0.0,0.0
ktak81,No risk,0.0,0.0,0.0,0.0
hunter_69_sam,No risk,0.0,0.0,0.0,0.0
u69318045,No risk,0.0,0.0,0.0,0.0
u505233945,No risk,0.0,0.0,0.0,0.0
u440960393,No risk,0.0,0.0,0.0,0.0
bumwizard,No risk,0.0,0.0,0.0,0.0
randy_lt1,No risk,0.0,0.0,0.0,0.0
u411302093,No risk,0.0,0.0,0.0,0.0
u489302867,No risk,0.0,0.0,0.0,0.0
u483094099,No risk,0.0,0.0,0.0,0.0
zaaaae,No risk,0.0,0.0,0.0,0.0
zagalymorral,No risk,0.0,0.0,0.0,0.0
u60057023,No risk,0.0,0.0,0.0,0.0
u490715181,No risk,0.0,0.0,0.0,0.0
junior_710,No risk,0.0,0.0,0.0,0.0
u40170207,No risk,0.0,0.0,0.0,0.0
u34048756,No risk,0.0,0.0,0.0,0.0
u499257030,No risk,0.0,0.0,0.0,0.0
u515610469,No risk,0.0,0.0,0.0,0.0
u321635221,No risk,0.0,0.0,0.0,0.0
jankotleba,No risk,0.0,0.0,0.0,0.0
u471072245,No risk,0.0,0.0,0.0,0.0
u365780218,No risk,0.0,0.0,0.0,0.0
u440328680,No risk,0.0,0.0,0.0,0.0
erickhrd,No risk,0.0,0.0,0.0,0.0
u295975529,No risk,0.0,0.0,0.0,0.0
leo.1x,No risk,0.0,0.0,0.0,0.0
trapster9,No risk,0.0,0.0,0.0,0.0
u20705925,No risk,0.0,0.0,0.0,0.0
bad_boy1989,No risk,0.0,0.0,0.0,0.0
u100132817,No risk,0.0,0.0,0.0,0.0
u130602166,No risk,0.0,0.0,0.0,0.0
u407527292,No risk,0.0,0.0,0.0,0.0
angel75079786,No risk,0.0,0.0,0.0,0.0
u514222764,No risk,0.0,0.0,0.0,0.0
tinsleybrian,No risk,0.0,0.0,0.0,0.0
u473981652,No risk,0.0,0.0,0.0,0.0
u531541562,No risk,0.0,0.0,0.0,0.0
maexelle,No risk,0.0,0.0,0.0,0.0
u99954124,No risk,0.0,0.0,0.0,0.0
stevensamson,No risk,0.0,0.0,0.0,0.0
b_clm,No risk,0.0,0.0,0.0,0.0
u336057386,No risk,0.0,0.0,0.0,0.0
nick24sco,No risk,0.0,0.0,0.0,0.0
u98321885,No risk,0.0,0.0,0.0,0.0
u11924330,No risk,0.0,0.0,0.0,0.0
u488304355,No risk,0.0,0.0,0.0,0.0
aussiedave1r2,No risk,0.0,0.0,0.0,0.0
ray27,No risk,0.0,0.0,0.0,0.0
u156446195,No risk,0.0,0.0,0.0,0.0
u323461811,No risk,0.0,0.0,0.0,0.0
u414804680,No risk,0.0,0.0,0.0,0.0
u183631850,No risk,0.0,0.0,0.0,0.0
kingdrew671,No risk,0.0,0.0,0.0,0.0
u468797167,No risk,0.0,0.0,0.0,0.0
zaaaae,No risk,0.0,0.0,0.0,0.0
u225526323,No risk,0.0,0.0,0.0,0.0
brawwww,No risk,0.0,0.0,0.0,0.0
angeal2031,No risk,0.0,0.0,0.0,0.0
u469182113,No risk,0.0,0.0,0.0,0.0
u312001031,No risk,0.0,0.0,0.0,0.0
u32123147,No risk,0.0,0.0,0.0,0.0
kingcommission,No risk,0.0,0.0,0.0,0.0
u454653719,No risk,0.0,0.0,0.0,0.0
u315831439,No risk,0.0,0.0,0.0,0.0
u530278285,No risk,0.0,0.0,0.0,0.0
del07,No risk,0.0,0.0,0.0,0.0
goku8623,No risk,0.0,0.0,0.0,0.0
u472227047,No risk,0.0,0.0,0.0,0.0
u46951771,No risk,0.0,0.0,0.0,0.0
bomberman10,No risk,0.0,0.0,0.0,0.0
erickhrd,No risk,0.0,0.0,0.0,0.0
u12732492,No risk,0.0,0.0,0.0,0.0
u193076991,No risk,0.0,0.0,0.0,0.0
richardescamilla69,No risk,0.0,0.0,0.0,0.0
almir47,No risk,0.0,0.0,0.0,0.0
u163280575,No risk,0.0,0.0,0.0,0.0
u490715181,No risk,0.0,0.0,0.0,0.0
u44878447,No risk,0.0,0.0,0.0,0.0
u125005083,No risk,0.0,0.0,0.0,0.0
starboytravi,No risk,0.0,0.0,0.0,0.0
u455321626,No risk,0.0,0.0,0.0,0.0
u64554532,No risk,0.0,0.0,0.0,0.0
junior_710,No risk,0.0,0.0,0.0,0.0
u102577940,No risk,0.0,0.0,0.0,0.0
u41126854,No risk,0.0,0.0,0.0,0.0
u524963674,No risk,0.0,0.0,0.0,0.0
ie4imsttysjnlh3,No risk,0.0,0.0,0.0,0.0
u4653042vladeee,Extreme,0.5889,1.0,0.0008,0.0
u4653039sky,Extreme,0.7283,1.0,0.0004,0.0
u465303rrr,Extreme,0.0015,0.9999,0.0005,0.0
hiddendrifter,No risk,0.0,0.0,0.0,0.0
u226850116,No risk,0.0,0.0,0.0,0.0
u465301529,Extreme,0.0004,0.9997,0.0004,0.0
urrrrsabr,Extreme,0.4476,1.0,0.0006,0.0
u424533152,No risk,0.0,0.0,0.0,0.0
u83825446,No risk,0.0,0.0,0.0,0.0
u188956149,No risk,0.0,0.0,0.0,0.0
gwidojorda49186,No risk,0.0,0.0,0.0,0.0
u51646513,No risk,0.0,0.0,0.0,0.0
nightmare_assassin,No risk,0.0,0.0,0.0,0.0
risky74979378,No risk,0.0,0.0,0.0,0.0
u272979128,No risk,0.0,0.0,0.0,0.0
u21884364,No risk,0.0,0.0,0.0,0.0
u447562017,No risk,0.0,0.0,0.0,0.0
lovelazcarlo,High,0.0,0.0003,1.0,0.0
biglou,No risk,0.0,0.0,0.0,0.0
enzodv12,Extreme,0.6524,1.0,0.9822,0.0
69mav69,Extreme,0.6567,1.0,0.9391,0.0
pablexal,No risk,0.0,0.0,0.0,0.0
u440383955,No risk,0.0,0.0,0.0,0.0
u236090943,No risk,0.0,0.0,0.0,0.0
u79954776,No risk,0.0,0.0,0.0,0.0
u504051852,No risk,0.0,0.0,0.0,0.0
lordl1,No risk,0.0,0.0,0.0,0.0
wcristian,No risk,0.0,0.0,0.0,0.0
u148044329,No risk,0.0,0.0,0.0,0.0
blowupquick,No risk,0.0,0.0,0.0,0.0
u26291116,No risk,0.0,0.0,0.0,0.0
u428524217,No risk,0.0,0.0,0.0,0.0
vince3l,Extreme,0.6609,1.0,0.996,0.0
u349446525,No risk,0.0,0.0,0.0,0.0
joshrankin699,No risk,0.0,0.0,0.0,0.0
u465299047,Extreme,0.6922,1.0,0.0004,0.0
u226749874,No risk,0.0,0.0,0.0,0.0
podm4n,No risk,0.0,0.0,0.0,0.0
u494378570,No risk,0.0,0.0,0.0,0.0
u55053123,No risk,0.0,0.0,0.0,0.0
u491510577,No risk,0.0,0.0,0.0,0.0
adriiimnk,No risk,0.0,0.0,0.0,0.0
u455757729,No risk,0.0,0.0,0.0,0.0
u465312576,Extreme,0.0012,0.9998,0.0001,0.0001
u465306443,Extreme,0.8317,1.0,0.0002,0.0
u465306201leo,Extreme,0.7162,1.0,0.0,0.0
u465305444st,Extreme,0.8129,1.0,0.0002,0.0
u322044418,No risk,0.0,0.0,0.0,0.0
u501276259,No risk,0.0,0.0,0.0,0.0
u410130242,No risk,0.0,0.0,0.0,0.0
u423895463,No risk,0.0,0.0,0.0,0.0
maxcamp39603152,No risk,0.0,0.0,0.0,0.0
mysterious.man,No risk,0.0,0.0,0.0,0.0
lamontdavid76,No risk,0.0,0.0,0.0,0.0
u473502092,No risk,0.0,0.0,0.0,0.0
abhishekdutta,No risk,0.0,0.0,0.0,0.0
u519962310,No risk,0.0,0.0,0.0,0.0
u356373856,No risk,0.0,0.0,0.0,0.0
u522122704,No risk,0.0,0.0,0.0,0.0
u414365291,No risk,0.0,0.0,0.0,0.0
u241474276,No risk,0.0,0.0,0.0,0.0
u434824891,No risk,0.0,0.0,0.0,0.0
surface9394,No risk,0.0,0.0,0.0,0.0
ohmdaddy,No risk,0.0,0.0,0.0,0.0
yashpatil21,No risk,0.0,0.0,0.0,0.0
u242499043,No risk,0.0,0.0,0.0,0.0
u494247630,No risk,0.0,0.0,0.0,0.0
u489634482,No risk,0.0,0.0,0.0,0.0
kitajima_gaku,No risk,0.0,0.0,0.0,0.0
u371734386,No risk,0.0,0.0,0.0,0.0
u528448810,No risk,0.0,0.0,0.0,0.0
u433716933,No risk,0.0,0.0,0.0,0.0
jess_sexxxlove,No risk,0.0,0.0,0.0,0.0
u496752443,No risk,0.0,0.0,0.0,0.0
daddbg,No risk,0.0,0.0,0.0,0.0
u506368270,No risk,0.0,0.0,0.0,0.0
u115760480,No risk,0.0,0.0,0.0,0.0
u482894985,No risk,0.0,0.0,0.0,0.0
corrupted_lycan,No risk,0.0,0.0,0.0,0.0
karoliita,No risk,0.0,0.0,0.0,0.0
u15999721,No risk,0.0,0.0,0.0,0.0
you_app,No risk,0.0,0.0,0.0,0.0
friend.santin,No risk,0.0,0.0,0.0,0.0
u250395268,No risk,0.0,0.0,0.0,0.0
foxy_amanda,No risk,0.0,0.0,0.0,0.0
u180576636,No risk,0.0,0.0,0.0,0.0
u535233077,No risk,0.0,0.0,0.0,0.0
u523817954,No risk,0.0,0.0,0.0,0.0
u224586638,No risk,0.0,0.0,0.0,0.0
u480799707,No risk,0.0,0.0,0.0,0.0
u92805039,No risk,0.0,0.0,0.0,0.0
u385578070,No risk,0.0,0.0,0.0,0.0
u503838239,No risk,0.0,0.0,0.0,0.0
u536905066,No risk,0.0,0.0,0.0,0.0
u386600536,No risk,0.0,0.0,0.0,0.0
u58594197,No risk,0.0,0.0,0.0,0.0
u507524194,No risk,0.0,0.0,0.0,0.0
u77641726,No risk,0.0,0.0,0.0,0.0
u493238006,No risk,0.0,0.0,0.0,0.0
ballyboutique,No risk,0.0,0.0,0.0,0.0
eddie_413,No risk,0.0,0.0,0.0,0.0
u309821063,No risk,0.0,0.0,0.0,0.0
u502995171,No risk,0.0,0.0,0.0,0.0
u352805395,No risk,0.0,0.0,0.0,0.0
u494998493,No risk,0.0,0.0,0.0,0.0
geoffhat,No risk,0.0,0.0,0.0,0.0
u175056044,No risk,0.0,0.0,0.0,0.0
u266232928,No risk,0.0,0.0,0.0,0.0
u33752385,No risk,0.0,0.0,0.0,0.0
u121950925,No risk,0.0,0.0,0.0,0.0
u116929216,No risk,0.0,0.0,0.0,0.0
u444088670,No risk,0.0,0.0,0.0,0.0
rising987,No risk,0.0,0.0,0.0,0.0
rennesdeaf,No risk,0.0,0.0,0.0,0.0
u26056867,No risk,0.0,0.0,0.0,0.0
u249838109,No risk,0.0,0.0,0.0,0.0
u218403981,No risk,0.0,0.0,0.0,0.0
u45928970,No risk,0.0,0.0,0.0,0.0
12345678910d,No risk,0.0,0.0,0.0,0.0
u185957093,No risk,0.0,0.0,0.0,0.0
u41308011,No risk,0.0,0.0,0.0,0.0
blue_83,No risk,0.0,0.0,0.0,0.0
u31655374,No risk,0.0,0.0,0.0,0.0
u183302959,No risk,0.0,0.0,0.0,0.0
a16xgu,No risk,0.0,0.0,0.0,0.0
fred40,No risk,0.0,0.0,0.0,0.0
u120217839,No risk,0.0,0.0,0.0,0.0
u270598108,No risk,0.0,0.0,0.0,0.0
u211143233,No risk,0.0,0.0,0.0,0.0
u4216860,No risk,0.0,0.0,0.0,0.0
u250522613,No risk,0.0,0.0,0.0,0.0
u39841254,No risk,0.0,0.0,0.0,0.0
u150400108,No risk,0.0,0.0,0.0,0.0
u430166477,No risk,0.0,0.0,0.0,0.0
u218308630,No risk,0.0,0.0,0.0,0.0
u385959244,No risk,0.0,0.0,0.0,0.0
michael2397,No risk,0.0,0.0,0.0,0.0
u453293911,No risk,0.0,0.0,0.0,0.0
u390136411,No risk,0.0,0.0,0.0,0.0
armylazio,No risk,0.0,0.0,0.0,0.0
u183622863,No risk,0.0,0.0,0.0,0.0
u336243221,No risk,0.0,0.0,0.0,0.0
deeppoket,No risk,0.0,0.0,0.0,0.0
u370937790,No risk,0.0,0.0,0.0,0.0
krash1415,No risk,0.0,0.0,0.0,0.0
u75427276,No risk,0.0,0.0,0.0,0.0
u419517966,No risk,0.0,0.0,0.0,0.0
u360191298,No risk,0.0,0.0,0.0,0.0
arjankrijnen,No risk,0.0,0.0,0.0,0.0
u509840564,No risk,0.0,0.0,0.0,0.0
u450353409,No risk,0.0,0.0,0.0,0.0
u188111254,No risk,0.0,0.0,0.0,0.0
u295327518,No risk,0.0,0.0,0.0,0.0
u30894673,No risk,0.0,0.0,0.0,0.0
u26686485,No risk,0.0,0.0,0.0,0.0
u423013080,No risk,0.0,0.0,0.0,0.0
loco216,No risk,0.0,0.0,0.0,0.0
u54228741,No risk,0.0,0.0,0.0,0.0
u225302216,No risk,0.0,0.0,0.0,0.0
u110117671,No risk,0.0,0.0,0.0,0.0
illusive86,No risk,0.0,0.0,0.0,0.0
zialc,No risk,0.0,0.0,0.0,0.0
u478687420,No risk,0.0,0.0,0.0,0.0
u153740669,No risk,0.0,0.0,0.0,0.0
shadowclaw27,No risk,0.0,0.0117,0.0,0.0
v.hale_177,No risk,0.0027,0.004,0.0,0.0
edunlop_404,No risk,0.0024,0.01,0.0,0.0
night_riderj,Extreme,0.1972,1.0,0.0,0.0
steelphantomw,Extreme,0.2641,1.0,0.0,0.0
storm_knight,Extreme,0.2613,1.0,0.0,0.0
chickenintheram,Extreme,0.0105,1.0,0.0,0.0
kryvent_91,Extreme,0.0142,1.0,0.0,0.0001
crimsonsentinel67,Extreme,0.1744,1.0,0.0,0.0
chunkypenguiny,Extreme,0.1993,1.0,0.0642,0.0208
ironrifty,Extreme,0.7902,1.0,0.072,0.0323
cowboy.exe,Extreme,0.3589,1.0,0.6149,0.399
ubabahata,Extreme,0.4847,1.0,0.0119,0.5446
silentone77,Extreme,0.1764,1.0,0.0304,0.4452
silent.node,Extreme,0.2321,1.0,0.0194,0.5629
salobezhliba,Extreme,0.7698,1.0,0.1736,0.0552
el345667766,Extreme,0.0069,1.0,0.0009,0.0004
u555719508,Extreme,0.186,1.0,0.0,0.0
cybertitan81,No risk,0.0,0.0,0.0,0.0
ravencroft098765,No risk,0.0,0.0081,0.0,0.0
draven12q3wert,Extreme,0.0008,1.0,0.0009,0.0002
yarden12q3wr,Extreme,0.0001,1.0,0.0014,0.0001
zaylenqwe434,Extreme,0.0001,1.0,0.001,0.0001
arcticgoose,Extreme,0.0242,1.0,0.0011,0.7529
quackattackf,Extreme,0.0226,1.0,0.003,0.824
kavapoakcii,Extreme,0.0661,0.9998,0.0012,0.0307
orson4567y6,Extreme,0.017,1.0,0.0021,0.0261
morris34567,Extreme,0.1337,1.0,0.0029,0.062
kurtr4t65,Extreme,0.3051,1.0,0.0047,0.0537
elgavkaos,Extreme,0.0003,1.0,0.7483,0.0006
spaghettiknight,Extreme,0.0035,1.0,0.9446,0.0004
nightcore21,Extreme,0.0005,0.9999,0.6576,0.0003
america_withoutfilter,Extreme,0.0018,0.9999,0.0033,0.0007
panicbuttond,Low,0.0,0.0986,0.0946,1.0
irenzo789885,Extreme,0.1862,1.0,0.7889,0.5696
galen21565,Extreme,0.2077,1.0,0.7691,0.5725
erlis45678,Extreme,0.3291,1.0,0.5832,0.1295
stormapex,Extreme,0.0183,0.9987,0.0001,0.0
night.vortexy,Extreme,0.0051,0.9974,0.0,0.0
corey34567878,Extreme,0.0069,0.9999,0.0012,0.0003
blake343534,Extreme,0.535,1.0,0.3477,0.0009
burrito.knight-6,No risk,0.0,0.0005,0.0,0.0
cosmicwaffle,No risk,0.0,0.0015,0.0,0.0
darian2555,Extreme,0.0134,0.9998,0.232,0.7696
gigglepuffy,Extreme,0.0126,0.9981,0.0,0.0
funkychicken3,Extreme,0.0033,0.9988,0.0,0.0
laughymclaug,Extreme,0.0075,0.9986,0.0,0.0
wobble_wizard-11,Extreme,0.0424,0.9986,0.0,0.0
cyber_flare,Extreme,0.0208,1.0,0.0012,0.7107
blackvertex5,Extreme,0.0156,1.0,0.0023,0.7265
frost.rider,Extreme,0.0086,1.0,0.0,0.0
breadinthematrix,Extreme,0.0133,1.0,0.0,0.0
icewaffles,Extreme,0.0183,1.0,0.0023,0.7195
frostcore6,Extreme,0.1644,1.0,0.0149,0.758
harleyder35,Extreme,0.0158,1.0,0.0042,0.0041
gordon34567,Extreme,0.0709,1.0,0.0036,0.0024
irwiefrt567u,Extreme,0.1812,1.0,0.1123,0.0067
blackraven9,Extreme,0.2373,1.0,0.1083,0.5518
survaffel,Extreme,0.2258,1.0,0.0902,0.4808
sneakymarsh,Very High,0.953,1.0,0.2736,0.7332
derp_nugget-2,Very High,0.9696,1.0,0.347,0.7694
irondrake19,Very High,0.9969,1.0,0.5339,0.6951
stormbladed,Very High,0.9994,0.9879,0.8011,0.8534
frostaegis,Very High,0.9994,0.9899,0.8262,0.8973
ironvector7,Low,0.0082,0.2646,0.4715,1.0
trollsandwich,Extreme,0.0557,1.0,0.0,0.0
u555724003,Extreme,0.0658,0.9995,0.0,0.0001
mavi.thomas,Extreme,0.0581,1.0,0.0,0.0
lenu.gab_1,Extreme,0.0649,1.0,0.0,0.0
marco_tiru,Extreme,0.077,1.0,0.0,0.0
u554386320,Extreme,0.0296,1.0,0.0,0.0
blackspecters,No risk,0.0,0.0005,0.0,0.0
torren1q23w4e5r,Extreme,0.0746,1.0,0.0,0.0
ulren123w4ert,Extreme,0.0838,1.0,0.0,0.0
galsopp,Extreme,0.0085,1.0,0.0,0.0001
palyanytsyastorm,Extreme,0.0093,1.0,0.0,0.0001
shadow-rift,Extreme,0.0808,1.0,0.0022,0.1108
babaoverlord,Extreme,0.0802,1.0,0.0034,0.1479
quad234ergty,Extreme,0.0091,1.0,0.0006,0.1345
orre123wert,Extreme,0.0057,1.0,0.0032,0.1231
paxton34etgf,Extreme,0.0264,1.0,0.0088,0.9121
freedom_butextra,Extreme,0.258,1.0,0.0391,0.9436
steel-index,Extreme,0.0885,1.0,0.0229,0.947
shadowbornewitness,Extreme,0.0617,1.0,0.018,0.9787
kozakvibes,Extreme,0.1584,1.0,0.0563,0.1163
lunar_cipherw,Very High,0.9891,0.9975,0.5121,0.7863
seb_unbothered3,Extreme,0.9912,0.9999,0.0001,0.0002
tfeldman_301,Extreme,0.9327,0.9992,0.0,0.0
jaxon4567890,Extreme,0.6013,0.9999,0.3143,0.0263
sorenix789055,Extreme,0.7852,1.0,0.2924,0.0379
sorenix3456789,Extreme,0.4941,1.0,0.2801,0.0374
elion56789,Extreme,0.6727,1.0,0.1829,0.0227
noodlepanic,Very High,0.5655,0.7392,0.1632,0.0002
loopyhamster,Extreme,0.7425,1.0,0.2912,0.0215
ivor123ewr4,Extreme,0.0349,1.0,0.0002,0.8899
tulletefrosk,Extreme,0.0217,1.0,0.0013,0.7355
voidwalkery,Extreme,0.0021,1.0,0.014,0.0031
nocturnesignalweaver,Extreme,0.0006,1.0,0.1884,0.0002
cal_morrison92,No risk,0.005,0.0052,0.0,0.0
u54garric,No risk,0.0064,0.0067,0.0,0.0
bananadetectiv,Extreme,0.008,1.0,0.0,0.0001
leoric2q3we4rtyu,Low,0.0001,0.0002,0.0002,1.0
huxley1234ert,Extreme,0.0427,1.0,0.0002,0.9299
bababosslevel,Extreme,0.0534,1.0,0.0069,0.7553
lunarphantomj,Extreme,0.022,1.0,0.0017,0.685
steel-grid,High,0.0001,0.5401,1.0,0.0113
bunnypowered,Extreme,0.0003,1.0,0.923,0.0007
emeric23456789,Extreme,0.6077,1.0,0.0718,0.8139
finta7477447,Extreme,0.3404,1.0,0.0332,0.7934
bramwell225425,Extreme,0.7604,1.0,0.0532,0.9288
chickenwithplans1,Extreme,0.0007,0.9999,0.0025,0.0005
zradaloading,Extreme,0.0008,1.0,0.0148,0.0007
babacontrols,Extreme,0.7252,1.0,0.2925,0.0245
black_forge4,Extreme,0.7938,1.0,0.4245,0.0256
kozaknaminimalakh,Extreme,0.1537,1.0,0.0003,0.0
jellychaosre,Extreme,0.1144,0.9999,0.0005,0.0001
cyberreign8,Extreme,0.1347,0.9999,0.0005,0.0001
stormvigil,Extreme,0.5315,1.0,0.0006,0.0001
neric234ety,Extreme,0.022,1.0,0.0068,0.8876
lennor123we4,Extreme,0.0245,1.0,0.0068,0.9458
marek234er5t,Extreme,0.0254,1.0,0.0074,0.9446
beyondashenveil,Extreme,0.0028,1.0,0.0064,0.0003
freedombuthungry,Extreme,0.0168,1.0,0.0044,0.0017
rarreinsdyr,Extreme,0.503,1.0,0.1519,0.9867
novaline22,Extreme,0.251,0.9999,0.0536,0.8972
4panda4ninja,Extreme,0.1559,1.0,0.0,0.0
shadow.edge_39,Extreme,0.524,1.0,0.0,0.0
fjorddonut,Extreme,0.0596,1.0,0.0059,0.0002
voidapex12s,Extreme,0.0087,1.0,0.0004,0.1988
sebastian.cruz,Extreme,0.0015,1.0,0.7137,0.0003
sneakymuffins,Extreme,0.722,1.0,0.1618,0.7965
jellyfishaccountant,Extreme,0.0119,1.0,0.0,0.0001
rpz.stef_6049,Extreme,0.159,1.0,0.0,0.0
panda4ninja,Very High,0.9039,0.0221,0.0452,0.0015
neon-phant0m,Extreme,0.0762,1.0,0.0053,0.0002
voidhunter77,Extreme,0.0358,1.0,0.0301,0.0032
noodlewizards,Extreme,0.0014,1.0,0.0254,0.0026
kozaksoftpower,Extreme,0.0137,1.0,0.9764,0.0005
selomood,Extreme,0.0112,1.0,0.0102,0.0005
toastwithanxiety,Extreme,0.0779,1.0,0.5745,0.0031
qynaro-26,Extreme,0.1723,1.0,0.0002,0.0004
odinchicken,Extreme,0.198,1.0,0.0002,0.0004
odinwaffle,Extreme,0.0676,1.0,0.0,0.0
crimsonhunter,Extreme,0.1441,1.0,0.0,0.0
wobblyunicorn,Extreme,0.1755,1.0,0.0,0.0
dark-viper_74,Extreme,0.2849,1.0,0.0002,0.0005
shadowranger82,Extreme,0.0127,1.0,0.0,0.0
qyrox-95,Extreme,0.1456,1.0,0.0001,0.0
steel.phantom,Extreme,0.555,1.0,0.0,0.0
nightguardian52,Extreme,0.4166,1.0,0.0,0.0
mexa.lz_2607,Extreme,0.1438,1.0,0.0,0.0
silvgrove9,Extreme,0.1061,1.0,0.0,0.0001
trollpizza,Extreme,0.0751,1.0,0.0062,0.0002
arcticguardian93,Extreme,0.0545,1.0,0.0052,0.0002
vexaro-90,Extreme,0.0488,1.0,0.0027,0.0002
isen123w4er,Extreme,0.0064,1.0,0.0018,0.0003
gideon2w3er,Extreme,0.002,1.0,0.0012,0.0002
elric234rt,Extreme,0.0008,1.0,0.0019,0.0002
invisiblesandwich,Extreme,0.0023,1.0,0.0002,0.0002
steel-breaker,Extreme,0.0352,1.0,0.0241,0.0031
kozaknaminimalke,Extreme,0.0192,1.0,0.0374,0.0033
snoetenordboer,Extreme,0.0002,1.0,0.8026,0.0008
moodypotato,Extreme,0.0134,1.0,0.9071,0.0006
voidmarkpilgrim,Extreme,0.0038,1.0,0.8181,0.0005
snacklord99,Extreme,0.0338,1.0,0.386,0.0013
ironboundnightfall,Extreme,0.0324,1.0,0.5892,0.0025
errorpotato404,Extreme,0.318,1.0,0.6067,0.0036
griffin234567,Extreme,0.1653,1.0,0.2811,0.0314
fletcherwer43354,Extreme,0.0814,1.0,0.2693,0.0339
emmet232444,Extreme,0.2736,1.0,0.1079,0.0189
damon343354,Extreme,0.3214,1.0,0.0318,0.0189
corvin01475454,Extreme,0.2695,1.0,0.0279,0.0248
ryan2345678,Extreme,0.0679,1.0,0.0023,0.0007
liam2345678,Extreme,0.0059,0.9999,0.0009,0.0005
phantomaxis60,Extreme,0.0075,0.9999,0.0093,0.7812
raeli34566,Extreme,0.8784,0.9999,0.0,0.0
damon234565,Extreme,0.3707,1.0,0.037,0.0318
miles2345678,Extreme,0.0067,0.9998,0.0011,0.0006
finn23456784343,Extreme,0.0087,0.9996,0.0012,0.0005
jasp_cline,Extreme,0.0314,0.9994,0.0,0.0
quiron86754,Extreme,0.255,0.9991,0.0,0.0
sovren2345647,Very High,0.9926,0.9973,0.0,0.0
phaelen3456535,Extreme,0.92,0.9999,0.0,0.0
orvex85555,Extreme,0.0355,0.9994,0.0,0.0
krohnlogic_7,Very High,0.9093,0.6074,0.0001,0.0
dkrohn_73,Extreme,0.1234,0.9989,0.0,0.0
oliver_h_404,Extreme,0.8893,0.9999,0.0,0.0
ironvector,No risk,0.0015,0.0131,0.0,0.0
icaron1234546,No risk,0.0058,0.0095,0.0,0.0
bananapoweredhuman,Extreme,0.4857,1.0,0.0,0.0
funkyhamterly,Extreme,0.6276,1.0,0.0,0.0
kero.luca4565,Extreme,0.2009,1.0,0.0,0.0
greyprt,Extreme,0.0674,1.0,0.0,0.0001
3sillygoose,Extreme,0.0606,1.0,0.0047,0.0002
cillian123w4e5r,Extreme,0.002,1.0,0.0009,0.0001
steelrift33,Extreme,0.8958,0.9997,0.0688,0.5013
phantomnova32,Extreme,0.733,0.9999,0.1739,0.7186
haris325458,Extreme,0.2221,1.0,0.7213,0.5485
chickennuggetking3,Extreme,0.0006,1.0,0.0001,0.0002
blaine2qwrwr,Extreme,0.0013,1.0,0.0017,0.0001
xyrent_93,Extreme,0.0003,1.0,0.0002,0.0002
ghost.blade_66,Extreme,0.0004,1.0,0.0002,0.0002
jalu.vict_7352,Extreme,0.0897,1.0,0.0,0.0001
lloydfr4565,Extreme,0.0528,1.0,0.0036,0.0038
jared3456y,Extreme,0.0201,1.0,0.0066,0.003
blackcipher0911,Extreme,0.0234,0.9999,0.0013,0.0019
morsomulv,Extreme,0.0261,1.0,0.0024,0.0014
silent-path,Extreme,0.106,1.0,0.0348,0.9578
darkechocontinuum,Extreme,0.0154,1.0,0.0041,0.7833
burgerindenial,Extreme,0.005,1.0,0.0172,0.7512
dark-core,Extreme,0.0595,1.0,0.0338,0.5822
duck0707,Extreme,0.0153,1.0,0.0528,0.0069
skravletroll,Extreme,0.0347,1.0,0.0338,0.0289
l.frost_90,Extreme,0.5495,0.9999,0.0,0.0
ghostriderw,Extreme,0.0134,1.0,0.0,0.0
quantumbananacat,Extreme,0.0341,1.0,0.0,0.0
u554386175,Extreme,0.0271,1.0,0.0,0.0
black-trace,Extreme,0.0046,1.0,0.971,0.0006
daxton32456,Extreme,0.3369,1.0,0.0269,0.7929
ninjaafk24,Extreme,0.0022,0.9999,0.0051,0.0003
dark-grid5,Extreme,0.0124,0.9999,0.0043,0.0014
grinreaperd,Extreme,0.5078,1.0,0.1582,0.9867
u549140001,Extreme,0.9791,1.0,0.0,0.0002
j.ortega_45,Extreme,0.6407,0.9995,0.0,0.0
quackattack2,Extreme,0.808,1.0,0.3893,0.0186
dark-warden,Extreme,0.151,1.0,0.0007,0.0001
chickenafk69,Extreme,0.0022,0.9998,0.0075,0.0007
america.withoutfilter,Extreme,0.0014,0.9999,0.0036,0.001
pickuptruck_lifestyle,Extreme,0.0014,0.9998,0.0034,0.001
potatowizards,Very High,0.0444,0.9274,0.0009,0.0
black_apex,Very High,0.0277,0.9949,0.0022,0.0002
palyanytsyapromax,Very High,0.0137,0.8204,0.0035,0.0
nightwarden74,Extreme,0.0001,0.9995,0.0015,0.0
voidraptor5,Extreme,0.001,1.0,0.0031,0.0
darksentinel60,Extreme,0.0025,0.9997,0.0096,0.0001
